1.6896,2.2862,0.74155,-0.1882
1.6863,2.2863,0.74484,-0.18793
1.683,2.2864,0.74814,-0.18766
1.6797,2.2864,0.75143,-0.18738
1.6764,2.2865,0.75473,-0.18709
1.6731,2.2865,0.75803,-0.18679
1.6698,2.2866,0.76132,-0.18648
1.6665,2.2866,0.76462,-0.18617
1.6633,2.2866,0.76791,-0.18584
1.66,2.2867,0.77121,-0.18551
1.6567,2.2867,0.7745,-0.18516
1.6534,2.2867,0.7778,-0.18481
1.6501,2.2867,0.7811,-0.18445
1.6468,2.2867,0.78439,-0.18408
1.6435,2.2867,0.78769,-0.18371
1.6402,2.2867,0.79098,-0.18332
1.6369,2.2867,0.79428,-0.18292
1.6336,2.2867,0.79758,-0.18252
1.6303,2.2867,0.80087,-0.18211
1.627,2.2866,0.80417,-0.18168
1.6237,2.2866,0.80746,-0.18125
1.6204,2.2866,0.81076,-0.18081
1.6171,2.2865,0.81405,-0.18036
1.6138,2.2865,0.81735,-0.17991
1.6105,2.2864,0.82065,-0.17944
1.6072,2.2863,0.82394,-0.17897
1.6039,2.2863,0.82724,-0.17848
1.6006,2.2862,0.83053,-0.17799
1.5973,2.2861,0.83383,-0.17749
1.594,2.286,0.83712,-0.17698
1.5908,2.2859,0.84042,-0.17646
1.5875,2.2858,0.84372,-0.17593
1.5842,2.2857,0.84701,-0.17539
1.5809,2.2856,0.85031,-0.17484
1.5776,2.2855,0.8536,-0.17429
1.5743,2.2854,0.8569,-0.17372
1.571,2.2853,0.86019,-0.17315
1.5677,2.2851,0.86349,-0.17256
1.5644,2.285,0.86679,-0.17197
1.5611,2.2848,0.87008,-0.17137
1.5578,2.2847,0.87338,-0.17076
1.5545,2.2845,0.87667,-0.17014
1.5512,2.2844,0.87997,-0.16951
1.5479,2.2842,0.88327,-0.16887
1.5447,2.2841,0.88656,-0.16823
1.5414,2.2839,0.88986,-0.16757
1.5381,2.2837,0.89315,-0.16691
1.5348,2.2835,0.89645,-0.16623
1.5315,2.2833,0.89974,-0.16555
1.5282,2.2831,0.90304,-0.16486
1.5249,2.2829,0.90634,-0.16416
1.5216,2.2827,0.90963,-0.16345
1.5183,2.2825,0.91293,-0.16273
1.515,2.2823,0.91622,-0.162
1.5118,2.282,0.91952,-0.16126
1.5085,2.2818,0.92281,-0.16051
1.5052,2.2816,0.92611,-0.15975
1.5019,2.2813,0.92941,-0.15899
1.4986,2.2811,0.9327,-0.15821
1.4953,2.2808,0.936,-0.15743
1.492,2.2805,0.93929,-0.15663
1.4888,2.2803,0.94259,-0.15583
1.4855,2.28,0.94588,-0.15502
1.4822,2.2797,0.94918,-0.15419
1.4789,2.2794,0.95248,-0.15336
1.4756,2.2791,0.95577,-0.15252
1.4723,2.2789,0.95907,-0.15167
1.4691,2.2786,0.96236,-0.15081
1.4658,2.2782,0.96566,-0.14994
1.4625,2.2779,0.96895,-0.14906
1.4592,2.2776,0.97225,-0.14817
1.4559,2.2773,0.97555,-0.14728
1.4527,2.277,0.97884,-0.14637
1.4494,2.2766,0.98214,-0.14545
1.4461,2.2763,0.98543,-0.14453
1.4428,2.2759,0.98873,-0.14359
1.4395,2.2756,0.99203,-0.14264
1.4363,2.2752,0.99532,-0.14169
1.433,2.2749,0.99862,-0.14073
1.4297,2.2745,1.0019,-0.13975
1.4264,2.2741,1.0052,-0.13877
1.4232,2.2737,1.0085,-0.13777
1.4199,2.2733,1.0118,-0.13677
1.4166,2.2729,1.0151,-0.13576
1.4134,2.2725,1.0184,-0.13474
1.4101,2.2721,1.0217,-0.1337
1.4068,2.2717,1.025,-0.13266
1.4035,2.2713,1.0283,-0.13161
1.4003,2.2709,1.0316,-0.13055
1.397,2.2705,1.0349,-0.12948
1.3937,2.27,1.0382,-0.1284
1.3905,2.2696,1.0415,-0.12731
1.3872,2.2692,1.0448,-0.12621
1.3839,2.2687,1.0481,-0.1251
1.3807,2.2682,1.0513,-0.12398
1.3774,2.2678,1.0546,-0.12285
1.3742,2.2673,1.0579,-0.12171
1.3709,2.2668,1.0612,-0.12056
1.3676,2.2664,1.0645,-0.1194
1.3644,2.2659,1.0678,-0.11823
1.3611,2.2654,1.0711,-0.11705
1.3579,2.2649,1.0744,-0.11586
1.3546,2.2644,1.0777,-0.11466
1.3513,2.2639,1.081,-0.11345
1.3481,2.2634,1.0843,-0.11223
1.3448,2.2628,1.0876,-0.111
1.3416,2.2623,1.0909,-0.10976
1.3383,2.2618,1.0942,-0.10851
1.3351,2.2613,1.0975,-0.10725
1.3318,2.2607,1.1008,-0.10598
1.3286,2.2602,1.1041,-0.1047
1.3253,2.2596,1.1074,-0.10341
1.3221,2.259,1.1107,-0.10211
1.3188,2.2585,1.114,-0.1008
1.3156,2.2579,1.1173,-0.099479
1.3123,2.2573,1.1206,-0.098148
1.3091,2.2567,1.1239,-0.096807
1.3058,2.2562,1.1272,-0.095455
1.3026,2.2556,1.1304,-0.094093
1.2994,2.255,1.1337,-0.092721
1.2961,2.2544,1.137,-0.091338
1.2929,2.2537,1.1403,-0.089946
1.2897,2.2531,1.1436,-0.088542
1.2864,2.2525,1.1469,-0.087129
1.2832,2.2519,1.1502,-0.085705
1.2799,2.2512,1.1535,-0.08427
1.2767,2.2506,1.1568,-0.082825
1.2735,2.2499,1.1601,-0.08137
1.2703,2.2493,1.1634,-0.079904
1.267,2.2486,1.1667,-0.078427
1.2638,2.248,1.17,-0.07694
1.2606,2.2473,1.1733,-0.075443
1.2573,2.2466,1.1766,-0.073934
1.2541,2.2459,1.1799,-0.072416
1.2509,2.2452,1.1832,-0.070886
1.2477,2.2445,1.1865,-0.069346
1.2445,2.2438,1.1898,-0.067796
1.2412,2.2431,1.1931,-0.066234
1.238,2.2424,1.1964,-0.064662
1.2348,2.2417,1.1997,-0.063079
1.2316,2.241,1.203,-0.061486
1.2284,2.2403,1.2063,-0.059881
1.2252,2.2395,1.2095,-0.058266
1.2219,2.2388,1.2128,-0.05664
1.2187,2.238,1.2161,-0.055003
1.2155,2.2373,1.2194,-0.053356
1.2123,2.2365,1.2227,-0.051697
1.2091,2.2358,1.226,-0.050028
1.2059,2.235,1.2293,-0.048347
1.2027,2.2342,1.2326,-0.046656
1.1995,2.2334,1.2359,-0.044954
1.1963,2.2326,1.2392,-0.04324
1.1931,2.2318,1.2425,-0.041516
1.1899,2.231,1.2458,-0.03978
1.1867,2.2302,1.2491,-0.038034
1.1835,2.2294,1.2524,-0.036276
1.1803,2.2286,1.2557,-0.034508
1.1771,2.2278,1.259,-0.032728
1.1739,2.227,1.2623,-0.030937
1.1708,2.2261,1.2656,-0.029135
1.1676,2.2253,1.2689,-0.027321
1.1644,2.2244,1.2722,-0.025496
1.1612,2.2236,1.2755,-0.023661
1.158,2.2227,1.2788,-0.021813
1.1548,2.2218,1.2821,-0.019955
1.1517,2.221,1.2853,-0.018085
1.1485,2.2201,1.2886,-0.016204
1.1453,2.2192,1.2919,-0.014311
1.1421,2.2183,1.2952,-0.012407
1.139,2.2174,1.2985,-0.010492
1.1358,2.2165,1.3018,-0.0085649
1.1326,2.2156,1.3051,-0.0066265
1.1295,2.2147,1.3084,-0.0046766
1.1263,2.2138,1.3117,-0.0027152
1.1231,2.2129,1.315,-0.00074226
1.12,2.2119,1.3183,0.0012423
1.1168,2.211,1.3216,0.0032384
1.1137,2.21,1.3249,0.0052462
1.1105,2.2091,1.3282,0.0072656
1.1073,2.2081,1.3315,0.0092967
1.1042,2.2072,1.3348,0.01134
1.101,2.2062,1.3381,0.013394
1.0979,2.2052,1.3414,0.01546
1.0947,2.2043,1.3447,0.017538
1.0916,2.2033,1.348,0.019628
1.0885,2.2023,1.3513,0.02173
1.0853,2.2013,1.3546,0.023844
1.0822,2.2003,1.3579,0.025969
1.079,2.1993,1.3612,0.028107
1.0759,2.1983,1.3644,0.030256
1.0728,2.1972,1.3677,0.032417
1.0696,2.1962,1.371,0.034591
1.0665,2.1952,1.3743,0.036776
1.0634,2.1941,1.3776,0.038973
1.0603,2.1931,1.3809,0.041183
1.0571,2.192,1.3842,0.043404
1.054,2.191,1.3875,0.045638
1.0509,2.1899,1.3908,0.047884
1.0478,2.1888,1.3941,0.050142
1.0447,2.1878,1.3974,0.052412
1.0416,2.1867,1.4007,0.054694
1.0384,2.1856,1.404,0.056989
1.0353,2.1845,1.4073,0.059296
1.0322,2.1834,1.4106,0.061615
1.0291,2.1823,1.4139,0.063947
1.026,2.1812,1.4172,0.066291
1.0229,2.1801,1.4205,0.068646
1.0198,2.1789,1.4238,0.070974
1.0167,2.1778,1.4271,0.073257
1.0136,2.1767,1.4304,0.075497
1.0105,2.1755,1.4337,0.077695
1.0075,2.1744,1.437,0.079853
1.0044,2.1732,1.4402,0.081971
1.0013,2.1721,1.4435,0.084051
0.9982,2.1709,1.4468,0.086094
0.99512,2.1697,1.4501,0.088102
0.99204,2.1685,1.4534,0.090074
0.98897,2.1673,1.4567,0.092012
0.9859,2.1662,1.46,0.093918
0.98283,2.165,1.4633,0.095792
0.97976,2.1638,1.4666,0.097634
0.97669,2.1625,1.4699,0.099447
0.97363,2.1613,1.4732,0.10123
0.97057,2.1601,1.4765,0.10298
0.96751,2.1589,1.4798,0.10471
0.96446,2.1576,1.4831,0.10641
0.96141,2.1564,1.4864,0.10809
0.95836,2.1551,1.4897,0.10974
0.95531,2.1539,1.493,0.11136
0.95226,2.1526,1.4963,0.11296
0.94922,2.1514,1.4996,0.11454
0.94618,2.1501,1.5029,0.11609
0.94314,2.1488,1.5062,0.11762
0.94011,2.1475,1.5095,0.11913
0.93708,2.1462,1.5128,0.12062
0.93405,2.1449,1.5161,0.12209
0.93102,2.1436,1.5193,0.12354
0.928,2.1423,1.5226,0.12497
0.92498,2.141,1.5259,0.12638
0.92196,2.1397,1.5292,0.12777
0.91894,2.1383,1.5325,0.12914
0.91593,2.137,1.5358,0.13049
0.91292,2.1357,1.5391,0.13183
0.90991,2.1343,1.5424,0.13315
0.90691,2.133,1.5457,0.13445
0.9039,2.1316,1.549,0.13574
0.90091,2.1302,1.5523,0.13701
0.89791,2.1289,1.5556,0.13827
0.89492,2.1275,1.5589,0.1395
0.89193,2.1261,1.5622,0.14073
0.88894,2.1247,1.5655,0.14194
0.88596,2.1233,1.5688,0.14313
0.88297,2.1219,1.5721,0.14431
0.88,2.1205,1.5754,0.14548
0.87702,2.1191,1.5787,0.14662
0.87405,2.1176,1.582,0.14774
0.87108,2.1162,1.5853,0.14883
0.86811,2.1148,1.5886,0.1499
0.86515,2.1133,1.5919,0.15093
0.86219,2.1119,1.5952,0.15194
0.85923,2.1104,1.5984,0.15292
0.85628,2.109,1.6017,0.15387
0.85333,2.1075,1.605,0.1548
0.85038,2.106,1.6083,0.15569
0.84744,2.1045,1.6116,0.15656
0.8445,2.1031,1.6149,0.1574
0.84156,2.1016,1.6182,0.1582
0.83863,2.1001,1.6215,0.15898
0.83569,2.0986,1.6248,0.15973
0.83277,2.097,1.6281,0.16044
0.82984,2.0955,1.6314,0.16113
0.82692,2.094,1.6347,0.16178
0.824,2.0925,1.638,0.1624
0.82109,2.0909,1.6413,0.16299
0.81818,2.0894,1.6446,0.16354
0.81527,2.0878,1.6479,0.16406
0.81237,2.0863,1.6512,0.16455
0.80947,2.0847,1.6545,0.165
0.80657,2.0831,1.6578,0.16542
0.80368,2.0816,1.6611,0.16581
0.80078,2.08,1.6644,0.16616
0.7979,2.0784,1.6677,0.16647
0.79502,2.0768,1.671,0.16674
0.79214,2.0752,1.6742,0.16698
0.78926,2.0736,1.6775,0.16718
0.78639,2.072,1.6808,0.16735
0.78352,2.0703,1.6841,0.16747
0.78065,2.0687,1.6874,0.16756
0.77779,2.0671,1.6907,0.1676
0.77494,2.0654,1.694,0.16761
0.77208,2.0638,1.6973,0.16757
0.76923,2.0621,1.7006,0.16749
0.76639,2.0605,1.7039,0.16737
0.76354,2.0588,1.7072,0.16721
0.76071,2.0571,1.7105,0.167
0.75787,2.0554,1.7138,0.16675
0.75504,2.0537,1.7171,0.16645
0.75221,2.052,1.7204,0.16611
0.74939,2.0503,1.7237,0.16572
0.74657,2.0486,1.727,0.16528
0.74376,2.0469,1.7303,0.16479
0.74095,2.0452,1.7336,0.16426
0.73814,2.0435,1.7369,0.16367
0.73534,2.0417,1.7402,0.16304
0.73254,2.04,1.7435,0.16235
0.72974,2.0383,1.7468,0.16161
0.72695,2.0365,1.7501,0.16081
0.72417,2.0347,1.7533,0.15997
0.72139,2.033,1.7566,0.15906
0.71861,2.0312,1.7599,0.15811
0.71583,2.0294,1.7632,0.15709
0.71307,2.0276,1.7665,0.15601
0.7103,2.0258,1.7698,0.15488
0.70754,2.024,1.7731,0.15369
0.70478,2.0222,1.7764,0.15243
0.70203,2.0204,1.7797,0.15111
0.69928,2.0186,1.783,0.14973
0.69654,2.0168,1.7863,0.14828
0.6938,2.0149,1.7896,0.14677
0.69107,2.0131,1.7929,0.14519
0.68834,2.0113,1.7962,0.1436
0.68561,2.0094,1.7995,0.142
0.68289,2.0075,1.8028,0.14039
0.68017,2.0057,1.8061,0.13877
0.67746,2.0038,1.8094,0.13714
0.67475,2.0019,1.8127,0.13551
0.67205,2,1.816,0.13386
0.66935,1.9981,1.8193,0.1322
0.66666,1.9962,1.8226,0.13053
0.66397,1.9943,1.8259,0.12885
0.66129,1.9924,1.8291,0.12716
0.65861,1.9905,1.8324,0.12547
0.65594,1.9886,1.8357,0.12376
0.65327,1.9866,1.839,0.12204
0.6506,1.9847,1.8423,0.12032
0.64794,1.9828,1.8456,0.11858
0.64529,1.9808,1.8489,0.11684
0.64264,1.9788,1.8522,0.11509
0.64,1.9769,1.8555,0.11333
0.63736,1.9749,1.8588,0.11156
0.63472,1.9729,1.8621,0.10978
0.63209,1.9709,1.8654,0.10799
0.62947,1.9689,1.8687,0.1062
0.62685,1.9669,1.872,0.10439
0.62424,1.9649,1.8753,0.10258
0.62163,1.9629,1.8786,0.10076
0.61903,1.9609,1.8819,0.098937
0.61643,1.9589,1.8852,0.097104
0.61383,1.9568,1.8885,0.095263
0.61125,1.9548,1.8918,0.093416
0.60866,1.9527,1.8951,0.091563
0.60609,1.9507,1.8984,0.089703
0.60352,1.9486,1.9017,0.087838
0.60095,1.9466,1.905,0.085967
0.59839,1.9445,1.9082,0.08409
0.59583,1.9424,1.9115,0.082208
0.59328,1.9403,1.9148,0.080322
0.59074,1.9382,1.9181,0.078431
0.5882,1.9361,1.9214,0.076536
0.58567,1.934,1.9247,0.074637
0.58314,1.9319,1.928,0.072734
0.58062,1.9298,1.9313,0.070829
0.5781,1.9276,1.9346,0.06892
0.57559,1.9255,1.9379,0.067009
0.57309,1.9234,1.9412,0.065095
0.57059,1.9212,1.9445,0.06318
0.56809,1.9191,1.9478,0.061264
0.56561,1.9169,1.9511,0.059354
0.56312,1.9147,1.9544,0.057456
0.56065,1.9126,1.9577,0.055568
0.55818,1.9104,1.961,0.053691
0.55571,1.9082,1.9643,0.051826
0.55326,1.906,1.9676,0.049971
0.5508,1.9038,1.9709,0.048127
0.54836,1.9016,1.9742,0.046295
0.54592,1.8994,1.9775,0.044474
0.54348,1.8971,1.9808,0.042663
0.54106,1.8949,1.9841,0.040864
0.53863,1.8927,1.9873,0.039077
0.53622,1.8904,1.9906,0.0373
0.53381,1.8882,1.9939,0.035535
0.53141,1.8859,1.9972,0.033782
0.52901,1.8837,2.0005,0.03204
0.52662,1.8814,2.0038,0.03031
0.52423,1.8791,2.0071,0.028591
0.52186,1.8768,2.0104,0.026885
0.51949,1.8746,2.0137,0.02519
0.51712,1.8723,2.017,0.023507
0.51476,1.87,2.0203,0.021836
0.51241,1.8676,2.0236,0.020177
0.51006,1.8653,2.0269,0.01853
0.50772,1.863,2.0302,0.016896
0.50539,1.8607,2.0335,0.015274
0.50306,1.8584,2.0368,0.013664
0.50074,1.856,2.0401,0.012067
0.49843,1.8537,2.0434,0.010483
0.49612,1.8513,2.0467,0.0089109
0.49382,1.8489,2.05,0.0073519
0.49153,1.8466,2.0533,0.0058056
0.48924,1.8442,2.0566,0.0042724
0.48696,1.8418,2.0599,0.0027521
0.48469,1.8394,2.0631,0.001245
0.48242,1.837,2.0664,-0.00024889
0.48016,1.8347,2.0697,-0.0017295
0.47791,1.8322,2.073,-0.0031968
0.47566,1.8298,2.0763,-0.0046506
0.47342,1.8274,2.0796,-0.0060909
0.47119,1.825,2.0829,-0.0075175
0.46897,1.8226,2.0862,-0.0089305
0.46675,1.8201,2.0895,-0.01033
0.46453,1.8177,2.0928,-0.011715
0.46233,1.8152,2.0961,-0.013087
0.46013,1.8128,2.0994,-0.014445
0.45794,1.8103,2.1027,-0.015788
0.45576,1.8078,2.106,-0.017117
0.45358,1.8054,2.1093,-0.018431
0.45141,1.8029,2.1126,-0.01973
0.44925,1.8004,2.1159,-0.021015
0.44709,1.7979,2.1192,-0.022285
0.44494,1.7954,2.1225,-0.02354
0.4428,1.7929,2.1258,-0.02478
