2.3974,2.0984,0.003884
2.3939,2.1001,0.007768
2.3903,2.1018,0.011652
2.3868,2.1034,0.015536
2.3833,2.1051,0.01942
2.3798,2.1067,0.023304
2.3763,2.1084,0.027188
2.3727,2.11,0.031072
2.3692,2.1116,0.034956
2.3657,2.1132,0.03884
2.3621,2.1148,0.042724
2.3586,2.1164,0.046608
2.3551,2.118,0.050492
2.3515,2.1196,0.054376
2.348,2.1212,0.05826
2.3444,2.1228,0.062144
2.3409,2.1244,0.066028
2.3373,2.1259,0.069912
2.3338,2.1275,0.073796
2.3302,2.129,0.07768
2.3266,2.1306,0.081564
2.3231,2.1321,0.085448
2.3195,2.1336,0.089332
2.3159,2.1352,0.093216
2.3124,2.1367,0.0971
2.3088,2.1382,0.10098
2.3052,2.1397,0.10487
2.3016,2.1412,0.10875
2.298,2.1427,0.11264
2.2944,2.1441,0.11652
2.2908,2.1456,0.1204
2.2872,2.1471,0.12429
2.2836,2.1486,0.12817
2.28,2.15,0.13206
2.2764,2.1515,0.13594
2.2728,2.1529,0.13982
2.2692,2.1543,0.14371
2.2656,2.1558,0.14759
2.262,2.1572,0.15148
2.2584,2.1586,0.15536
2.2548,2.16,0.15924
2.2511,2.1614,0.16313
2.2475,2.1628,0.16701
2.2439,2.1642,0.1709
2.2402,2.1655,0.17478
2.2366,2.1669,0.17866
2.233,2.1683,0.18255
2.2293,2.1696,0.18643
2.2257,2.171,0.19032
2.222,2.1723,0.1942
2.2184,2.1736,0.19808
2.2147,2.175,0.20197
2.2111,2.1763,0.20585
2.2074,2.1776,0.20974
2.2038,2.1789,0.21362
2.2001,2.1802,0.2175
2.1965,2.1815,0.22139
2.1928,2.1828,0.22527
2.1891,2.1841,0.22916
2.1854,2.1853,0.23304
2.1818,2.1866,0.23692
2.1781,2.1878,0.24081
2.1744,2.1891,0.24469
2.1707,2.1903,0.24858
2.1671,2.1916,0.25246
2.1634,2.1928,0.25634
2.1597,2.194,0.26023
2.156,2.1952,0.26411
2.1523,2.1964,0.268
2.1486,2.1976,0.27188
2.1449,2.1988,0.27576
2.1412,2.2,0.27965
2.1375,2.2012,0.28353
2.1338,2.2023,0.28742
2.1301,2.2035,0.2913
2.1264,2.2046,0.29518
2.1227,2.2058,0.29907
2.119,2.2069,0.30295
2.1152,2.2081,0.30683
2.1115,2.2092,0.31072
2.1078,2.2103,0.3146
2.1041,2.2114,0.31849
2.1004,2.2125,0.32237
2.0966,2.2136,0.32625
2.0929,2.2147,0.33014
2.0892,2.2158,0.33402
2.0854,2.2168,0.33791
