2.3855,2.0736,0.0036011
2.3827,2.0759,0.0072021
2.3799,2.0781,0.010803
2.377,2.0804,0.014404
2.3742,2.0826,0.018005
2.3713,2.0848,0.021606
2.3685,2.0869,0.025207
2.3656,2.0891,0.028809
2.3627,2.0913,0.03241
2.3598,2.0934,0.036011
2.3569,2.0955,0.039612
2.354,2.0976,0.043213
2.3511,2.0997,0.046814
2.3481,2.1018,0.050415
2.3452,2.1039,0.054016
2.3422,2.1059,0.057617
2.3393,2.108,0.061218
2.3363,2.11,0.064819
2.3333,2.112,0.06842
2.3303,2.114,0.072021
2.3273,2.116,0.075623
2.3243,2.118,0.079224
2.3212,2.1199,0.082825
2.3182,2.1219,0.086426
2.3152,2.1238,0.090027
2.3121,2.1257,0.093628
2.3091,2.1276,0.097229
2.306,2.1295,0.10083
2.3029,2.1314,0.10443
2.2998,2.1332,0.10803
2.2967,2.1351,0.11163
2.2936,2.1369,0.11523
2.2905,2.1387,0.11884
2.2874,2.1405,0.12244
2.2843,2.1423,0.12604
2.2811,2.1441,0.12964
2.278,2.1458,0.13324
2.2749,2.1476,0.13684
2.2717,2.1493,0.14044
2.2685,2.151,0.14404
2.2654,2.1527,0.14764
2.2622,2.1544,0.15125
2.259,2.1561,0.15485
2.2558,2.1578,0.15845
2.2526,2.1594,0.16205
2.2494,2.161,0.16565
2.2462,2.1627,0.16925
2.243,2.1643,0.17285
2.2397,2.1659,0.17645
2.2365,2.1675,0.18005
2.2333,2.169,0.18365
2.23,2.1706,0.18726
2.2268,2.1721,0.19086
2.2235,2.1737,0.19446
2.2202,2.1752,0.19806
2.217,2.1767,0.20166
2.2137,2.1782,0.20526
2.2104,2.1797,0.20886
2.2071,2.1811,0.21246
2.2038,2.1826,0.21606
2.2005,2.184,0.21967
2.1972,2.1855,0.22327
2.1939,2.1869,0.22687
2.1906,2.1883,0.23047
2.1873,2.1897,0.23407
2.1839,2.191,0.23767
2.1806,2.1924,0.24127
2.1773,2.1938,0.24487
2.1739,2.1951,0.24847
2.1706,2.1964,0.25208
2.1672,2.1977,0.25568
2.1639,2.199,0.25928
2.1605,2.2003,0.26288
2.1571,2.2016,0.26648
2.1538,2.2029,0.27008
2.1504,2.2041,0.27368
2.147,2.2054,0.27728
2.1436,2.2066,0.28088
2.1402,2.2078,0.28448
2.1369,2.2091,0.28809
2.1335,2.2102,0.29169
2.1301,2.2114,0.29529
2.1267,2.2126,0.29889
2.1232,2.2138,0.30249
2.1198,2.2149,0.30609
2.1164,2.2161,0.30969
2.113,2.2172,0.31329
2.1096,2.2183,0.31689
2.1061,2.2194,0.3205
2.1027,2.2205,0.3241
2.0993,2.2216,0.3277
2.0958,2.2227,0.3313
2.0924,2.2237,0.3349
2.089,2.2248,0.3385
2.0855,2.2258,0.3421
2.0821,2.2268,0.3457
2.0786,2.2279,0.3493
2.0751,2.2289,0.35291
2.0717,2.2299,0.35651
2.0682,2.2308,0.36011
2.0648,2.2318,0.36371
2.0613,2.2328,0.36731
2.0578,2.2337,0.37091
2.0543,2.2347,0.37451
2.0509,2.2356,0.37811
2.0474,2.2365,0.38171
2.0439,2.2374,0.38531
2.0404,2.2383,0.38892
2.0369,2.2392,0.39252
2.0334,2.2401,0.39612
2.0299,2.241,0.39972
2.0264,2.2419,0.40332
2.0229,2.2427,0.40692
2.0194,2.2435,0.41052
2.0159,2.2444,0.41412
2.0124,2.2452,0.41772
2.0089,2.246,0.42133
2.0054,2.2468,0.42493
2.0019,2.2476,0.42853
1.9984,2.2484,0.43213
1.9949,2.2492,0.43573
1.9913,2.2499,0.43933
1.9878,2.2507,0.44293
1.9843,2.2514,0.44653
1.9808,2.2522,0.45013
1.9773,2.2529,0.45374
1.9737,2.2536,0.45734
1.9702,2.2543,0.46094
1.9667,2.255,0.46454
1.9631,2.2557,0.46814
1.9596,2.2564,0.47174
1.9561,2.2571,0.47534
1.9525,2.2578,0.47894
1.949,2.2584,0.48254
1.9454,2.2591,0.48614
1.9419,2.2597,0.48975
1.9383,2.2604,0.49335
1.9348,2.261,0.49695
1.9313,2.2616,0.50055
1.9277,2.2622,0.50415
1.9242,2.2628,0.50775
1.9206,2.2634,0.51135
1.917,2.264,0.51495
1.9135,2.2646,0.51855
1.9099,2.2651,0.52216
1.9064,2.2657,0.52576
1.9028,2.2662,0.52936
1.8993,2.2668,0.53296
1.8957,2.2673,0.53656
1.8921,2.2678,0.54016
1.8886,2.2684,0.54376
1.885,2.2689,0.54736
1.8814,2.2694,0.55096
1.8779,2.2699,0.55457
1.8743,2.2704,0.55817
1.8707,2.2709,0.56177
1.8672,2.2714,0.56537
1.8636,2.2718,0.56897
1.86,2.2723,0.57257
1.8565,2.2727,0.57617
1.8529,2.2732,0.57977
1.8493,2.2736,0.58337
1.8457,2.2741,0.58698
1.8422,2.2745,0.59058
1.8386,2.2749,0.59418
1.835,2.2753,0.59778
1.8314,2.2758,0.60138
1.8279,2.2762,0.60498
1.8243,2.2766,0.60858
1.8207,2.277,0.61218
1.8171,2.2773,0.61578
1.8135,2.2777,0.61938
1.81,2.2781,0.62299
1.8064,2.2785,0.62659
1.8028,2.2788,0.63019
1.7992,2.2792,0.63379
1.7956,2.2795,0.63739
1.792,2.2799,0.64099
1.7885,2.2802,0.64459
1.7849,2.2805,0.64819
1.7813,2.2809,0.65179
1.7777,2.2812,0.6554
1.7741,2.2815,0.659
1.7705,2.2818,0.6626
1.7669,2.2821,0.6662
1.7633,2.2824,0.6698
1.7598,2.2827,0.6734
1.7562,2.283,0.677
1.7526,2.2833,0.6806
1.749,2.2836,0.6842
1.7454,2.2838,0.68781
1.7418,2.2841,0.69141
1.7382,2.2844,0.69501
1.7346,2.2846,0.69861
1.731,2.2849,0.70221
1.7274,2.2851,0.70581
1.7238,2.2854,0.70941
1.7202,2.2856,0.71301
1.7167,2.2858,0.71661
1.7131,2.2861,0.72021
1.7095,2.2863,0.72382
1.7059,2.2865,0.72742
1.7023,2.2867,0.73102
1.6987,2.287,0.73462
1.6951,2.2872,0.73822
1.6915,2.2874,0.74182
1.6879,2.2876,0.74542
1.6843,2.2878,0.74902
1.6807,2.288,0.75262
1.6771,2.2882,0.75623
1.6735,2.2884,0.75983
1.6699,2.2885,0.76343
